k,t_s,scenario,controller,omega_ref_rad_s,omega_m_rad_s,speed_error_rad_s,load_torque_nm,i_s_alpha_a,i_s_beta_a,i_abs_a,torque_nm,vector_id,feedback_used,feedback_requested,accepted,pwm_enabled,fallback,fault_latched,confidence,predicted_risk,loss_w,tj_c,switch_events,vdc_v
276,0.027600000000000003,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,-0.43958595965270325,94.6873655673465,0.35,0.004805990522362093,0.00273405695556991,0.0055292506126359,0.002418030471151753,0,1,1,1,1,0,0,0.96,0.005,6.319963334135064e-06,25.000114334538033,0,540.0
277,0.027700000000000002,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,-0.46035285316295943,94.70813246085676,0.35,0.001484839427508522,0.0027595547825284457,0.0031336704873453835,0.0024337060786766835,0,1,1,1,1,0,0,0.96,0.005,6.761289946553851e-06,25.000114333843417,0,540.0
278,0.027800000000000002,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,-0.48111721303491006,94.7288968207287,0.35,0.002598530318481539,-0.004418425419192854,0.00512589923828369,-0.003885490797915483,0,1,1,1,1,0,0,0.96,0.005,4.687178097613228e-06,25.000114333128064,0,540.0
279,0.0279,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,-0.5022581430638361,94.75003775075764,0.35,0.0036087353350793827,0.003445814427294331,0.004989650066487656,0.0030302564518273965,0,1,1,1,1,0,0,0.96,0.005,4.573024772168114e-06,25.000114332411574,0,540.0
280,0.028,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,-0.5229835833830423,94.77076319107684,0.35,0.004524355645367571,-0.00376739797247254,0.005887536113584325,-0.003298479920635874,0,1,1,1,1,0,0,0.96,0.005,5.256279055572263e-06,25.00011433170192,0,540.0
281,0.0281,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,-0.5440861677302911,94.79186577542409,0.35,0.3680619635997366,0.00406451494967599,0.3680844051717893,0.004001102991459551,4,1,1,1,1,0,0,0.96,0.005,0.00011049098179722594,25.000114332044618,1,540.0
282,0.028200000000000003,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,-0.5647502950833925,94.81252990277719,0.35,0.33409605804892667,0.004034639013216359,0.33412041888486665,0.003960921767630507,0,1,1,1,1,0,0,0.96,0.005,0.021773682283164373,25.000114549019226,1,540.0
283,0.028300000000000002,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,-0.5854152393855846,94.83319484707938,0.35,0.3030215116234665,0.004021178295244471,0.30304819151655205,0.003936119183542713,0,1,1,1,1,0,0,0.96,0.005,0.014137287742121467,25.000114689628443,0,540.0
284,0.0284,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,-0.6060800802560175,94.85385968794982,0.35,0.2745910247007955,0.004022618249326605,0.2746204877714201,0.003925176877360089,0,1,1,1,1,0,0,0.96,0.005,0.011857683916717994,25.000114807440685,0,540.0
285,0.0285,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,-0.6267439882492791,94.87452359594307,0.35,0.2485784502190713,0.0040375692476019446,0.24861123844014874,0.00392670903612102,0,1,1,1,1,0,0,0.96,0.005,0.009848184810911126,25.00011490515715,0,540.0
286,0.0286,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,-0.6474062169161647,94.89518582460997,0.35,0.22477698440826624,0.004064756968366111,0.22481373394186985,0.003939451325738804,0,1,1,1,1,0,0,0.96,0.005,0.008134703757284438,25.000114985738154,0,540.0
287,0.0287,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,-0.6680660955275277,94.91584570322132,0.35,0.20299751227607846,0.004103013459758914,0.20303897337636334,0.003962250695789254,0,1,1,1,1,0,0,0.96,0.005,0.006695548940487658,25.00011505192707,0,540.0
288,0.028800000000000003,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,-0.6887230224088116,94.93650263010261,0.35,0.18306709461178242,0.00415126883846644,0.18311415609550377,0.003994055996992806,0,1,1,1,1,0,0,0.96,0.005,0.005495667161294389,25.00011510611673,0,540.0
289,0.028900000000000002,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,-0.7093764588365804,94.95715606653039,0.35,0.1648275844033287,0.004208543584134753,0.16488130403213097,0.004033909352470026,0,1,1,1,1,0,0,0.96,0.005,0.004499224257336354,25.0001151503416,0,540.0
290,0.029,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,-0.7300259234518963,94.97780553114569,0.35,0.14813436159840743,0.004273941391988567,0.1481960042011588,0.004080938227119749,0,1,1,1,1,0,0,0.96,0.005,0.003673770815956198,25.00011518631164,0,540.0
291,0.0291,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,-0.7506709871487255,94.99845059484252,0.35,0.1328551760869492,0.004346642547939351,0.13292626194448498,0.004134348142763445,0,1,1,1,1,0,0,0.96,0.005,0.002991247003871582,25.0001152154562,0,540.0
292,0.0292,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,-0.7713112683986912,95.01909087609249,0.35,0.11886908964842487,0.004425897792241418,0.11895145667503461,0.004193415989961537,0,1,1,1,1,0,0,0.96,0.005,0.0024278626603309768,25.000115238966725,0,540.0
293,0.029300000000000003,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,-0.7919464289764334,95.03972603667023,0.35,0.10606550839900453,0.004511022639501423,0.1061613931577454,0.004257483890595808,0,1,1,1,1,0,0,0.96,0.005,0.0019636264511741835,25.00011525783473,0,540.0
294,0.029400000000000003,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,-0.8125761700525836,95.06035577774638,0.35,0.09434329799773242,0.004601392124557858,0.09445544286367454,0.004325953568396535,0,1,1,1,1,0,0,0.96,0.005,0.0015818094801392732,25.00011527288444,0,540.0
295,0.029500000000000002,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,-0.83320022862393,95.08097983631772,0.35,0.08360997453294898,0.004696435945415549,0.08374177184649109,0.004398281187553276,0,1,1,1,1,0,0,0.96,0.005,0.001268441989669116,25.000115284800373,0,540.0
296,0.0296,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,-0.853818374252734,95.10159798194654,0.35,0.07378096461569367,0.0047956339760400896,0.07393665427143963,0.004473972622370155,0,1,1,1,1,0,0,0.96,0.005,0.0010118715761380456,25.000115294150522,0,540.0
297,0.0297,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,-0.8744304060893806,95.12221001378317,0.35,0.06477892876050696,0.004898512123384239,0.06496387482579667,0.004552579123602515,0,1,1,1,1,0,0,0.96,0.005,0.0008023858571373531,25.000115301405753,0,540.0
298,0.0298,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,-0.8950361501546001,95.1428157578484,0.35,0.05653314264035833,0.00500463850452901,0.05675423000408089,0.004633693349637748,0,1,1,1,1,0,0,0.96,0.005,0.0006318940280586411,25.000115306956015,0,540.0
