k,t_s,scenario,controller,omega_ref_rad_s,omega_m_rad_s,speed_error_rad_s,load_torque_nm,i_s_alpha_a,i_s_beta_a,i_abs_a,torque_nm,vector_id,feedback_used,feedback_requested,accepted,pwm_enabled,fallback,fault_latched,confidence,predicted_risk,loss_w,tj_c,switch_events,vdc_v
105,0.0105,load_step,deadbeat_current_baseline,94.2477796076938,0.13975760438789853,94.1080220033059,0.0,-0.0340975663107864,-0.05062347258554269,0.06103589112102541,0.005828411512020931,0,1,1,1,1,0,0,0.980125645455265,0.004,0.000696692938682384,25.00002905995777,0,540.0
106,0.0106,load_step,deadbeat_current_baseline,94.2477796076938,0.14009566161303474,94.10768394608077,0.0,-0.028666317573499658,-0.04042796905181529,0.04955984710306591,0.004338969438925677,0,1,1,1,1,0,0,0.9801334717926361,0.004,0.00048596197127077293,25.000029064623657,0,540.0
107,0.010700000000000001,load_step,deadbeat_current_baseline,94.2477796076938,0.14034455881287045,94.10743504888093,0.0,-0.023693435936212266,-0.031094357387851032,0.039092684326185644,0.0029788536783512337,0,1,1,1,1,0,0,0.9801407484678467,0.004,0.00032659359522074365,25.000029067695827,0,540.0
108,0.0108,load_step,deadbeat_current_baseline,94.2477796076938,0.14051204223116007,94.10726756546264,0.0,-0.019139688929590268,-0.022548946493451478,0.02957672531376687,0.0017368969189524015,0,1,1,1,1,0,0,0.9801475022676387,0.004,0.00020880605074999442,25.000029069590102,0,540.0
109,0.0109,load_step,deadbeat_current_baseline,94.2477796076938,0.14060518922081958,94.10717441847298,0.0,-0.01496920224464209,-0.014724346262803441,0.020997223357099658,0.000602895763565749,0,1,1,1,1,0,0,0.9801537589410644,0.004,0.00012453375917399517,25.00002907064164,0,540.0
110,0.011000000000000001,load_step,deadbeat_current_baseline,94.2477796076938,0.14063046597972123,94.10714914171407,0.0,-0.011149172341048227,-0.007558928786862747,0.013470020352444058,-0.0004324724615992928,0,1,1,1,1,0,0,0.9801595401905956,0.004,6.713676834903e-05,25.000029071119204,0,540.0
111,0.0111,load_step,deadbeat_current_baseline,94.2477796076938,0.14059378030358835,94.10718582739021,0.0,-0.007649603640152351,-0.000996335633666166,0.007714215484827026,-0.0013777257173955633,0,1,1,1,1,0,0,0.9801648520730935,0.004,3.1158568542418726e-05,25.000029071236984,0,540.0
112,0.0112,load_step,deadbeat_current_baseline,94.2477796076938,0.1405005297860745,94.10727907790772,0.0,-0.00027863702738779725,-0.0021980336429628087,0.0022156241758538074,0.0005071288277892351,0,1,1,1,1,0,0,0.9801696124474212,0.004,1.2124292451127107e-05,25.00002907116442,0,540.0
113,0.011300000000000001,load_step,deadbeat_current_baseline,94.2477796076938,0.14052008351728193,94.10725952417651,0.0,0.0023091689419367403,0.003916684962013455,0.004546722148324833,-0.0005158563319900393,0,1,1,1,1,0,0,0.9801735422087035,0.004,2.443246278862473e-06,25.000029070995044,0,540.0
114,0.0114,load_step,deadbeat_current_baseline,94.2477796076938,0.14047841630433408,94.10730119138947,0.0,-0.0036469426731850964,-0.004907599454484051,0.0061143048065295715,0.00048495899742340284,0,1,1,1,1,0,0,0.9801771134858328,0.004,6.153614236612655e-07,25.00002907080739,0,540.0
115,0.0115,load_step,deadbeat_current_baseline,94.2477796076938,0.14049664500500075,94.1072829626888,0.0,-0.0007692844433482343,0.0014401212655376049,0.0016327117976640076,-0.0005324960985895888,0,1,1,1,1,0,0,0.9801799144781274,0.004,9.061922240959615e-06,25.000029070704205,0,540.0
116,0.011600000000000001,load_step,deadbeat_current_baseline,94.2477796076938,0.1404539838040083,94.10732562388979,0.0,0.0018685209474352464,-0.007171085678089277,0.007410522271304598,0.0022310070148521483,0,1,1,1,1,0,0,0.9801826339322613,0.004,9.378241647481424e-07,25.00002907051978,0,540.0
117,0.0117,load_step,deadbeat_current_baseline,94.2477796076938,0.14057670473930603,94.1072029029545,0.0,-0.00404185730035124,-0.00062850829872071,0.004090431898707447,-0.0006947803672694628,0,1,1,1,1,0,0,0.9801422525829537,0.004,9.391647078039873e-06,25.00002907041989,0,540.0
118,0.0118,load_step,deadbeat_current_baseline,94.2477796076938,0.14052432566046308,94.10725528203334,0.0,0.0030420073007405273,-0.0018485108969025499,0.003559606853814918,0.001113976527603313,0,1,1,1,1,0,0,0.9801079282615155,0.004,5.030816041423117e-06,25.000029070276398,0,540.0
119,0.0119,load_step,deadbeat_current_baseline,94.2477796076938,0.14058019370845445,94.10719941398534,0.0,-0.002961611031011781,0.0042494634957718136,0.005179679517200641,-0.0017059832913024439,0,1,1,1,1,0,0,0.980121280813951,0.004,1.6098554649294622e-06,25.000029070098694,0,540.0
120,0.012,load_step,deadbeat_current_baseline,94.2477796076938,0.14046730001490418,94.1073123076789,0.0,-0.00012742785372254836,-0.00459013873966453,0.004591907175376416,0.0011393456922089342,0,1,1,1,1,0,0,0.9801325068440406,0.004,3.7683072208650137e-06,25.000029069942578,0,540.0
121,0.012100000000000001,load_step,deadbeat_current_baseline,94.2477796076938,0.14052469063450398,94.1072549170593,0.0,0.002470646836152589,0.0017435647277790995,0.003023923568634995,7.705249480059184e-05,0,1,1,1,1,0,0,0.9800995956126244,0.004,5.230304091738054e-06,25.00002906980108,0,540.0
122,0.0122,load_step,deadbeat_current_baseline,94.2477796076938,0.1405185050558395,94.10726110263796,0.0,-0.0034760963263414336,-0.0068804661767727735,0.0077087003106696625,0.0010122129531797495,0,1,1,1,1,0,0,0.9801141572065677,0.004,2.859732392402594e-08,25.000029069607567,0,540.0
123,0.0123,load_step,deadbeat_current_baseline,94.2477796076938,0.14056828361985366,94.10721132407394,0.0,-0.0005898922883835309,-0.0003496214204658147,0.0006857171789760651,-3.5236035890234015e-05,0,1,1,1,1,0,0,0.9800842478913069,0.004,1.2338500583089904e-05,25.000029069537156,0,540.0
